Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQual,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,Fence,MiscFeature,SaleType,SaleCondition,SalePrice,HouseAge,HouseRemodAge,HouseCond,GarageAge,TotalArea,TotalSF,LivAreaRatio,LivLotRatio,RmsPerSqft,BedroomRatio,FlrRatio,Spaciousness,Bldg_1Fam,Bldg_Duplex,Bldg_Twnhs,Bldg_TwnhsE,MedNhbdArea,LgGrLivArea,LgMasVnrArea,OverallAvg,QualSF,NhbQual,ExterQualNum,KitchenQualNum,BsmtQualNum,FireplaceQualNum,GarageQualNum,CompositeQual,BsmtCondNum,BsmtQualityScore,PorchTypes,TotalBath,Cluster,Centroid0,Centroid1,Centroid2,Centroid3,Centroid4,Centroid5,Centroid6,Centroid7,Centroid8,Centroid9,Centroid10,Centroid11,Centroid12,Centroid13,Centroid14,Centroid15,Centroid16,Centroid17,Centroid18,Centroid19
2519,60,RL,47.0,10820,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,342.0,Unf,0.0,646.0,988.0,GasA,Ex,Y,SBrkr,988,885,0,1873,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,RFn,2.0,597.0,TA,TA,Y,202,123,0,0,0,None,None,WD,Normal,163000.0,8,8,0,8.0,2861.0,2215.0,0.8455981941309255,0.17310536044362293,0.0037373198077949813,0.001601708489054992,0.5274959957287774,267.57142857142856,1873,0,0,0,1504.0,7.535830462798367,0.0,6,15505.0,7.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,2,2.5,1,2.552939722046823,0.25086924320465104,3.403367092230332,3.434224503833299,5.7837783071685065,2.0267450864515015,1.3921440702210408,2.5965971930145026,4.986817247818563,16.85429116184472,26.269620260482185,3.0783203127776972,2.9617881195471356,0.9180893737675954,17.35091056426548,3.223691552411744,1.0519075678208318,7.585540200545702,2.8280729672090614,2.891056282773674
2520,60,RL,43.0,12352,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,638.0,Unf,0.0,215.0,853.0,GasA,Ex,Y,SBrkr,853,900,0,1753,1.0,0.0,2,1,3,1,TA,7,Typ,1,Fa,Attchd,1998.0,RFn,2.0,534.0,TA,TA,Y,0,74,0,0,0,None,None,WD,Normal,163000.0,9,8,0,9.0,2606.0,2391.0,0.7331660393140945,0.14192033678756477,0.003993154592127781,0.0017113519680547634,0.48659440958357103,250.42857142857142,1753,0,0,0,1504.0,7.469654172932128,5.673323267171493,6,16737.0,7.0,4,3.0,4.0,2.0,3.0,3.2,3.0,4,1,3.5,1,2.7233105051019586,0.6134877369618882,3.1528750474290494,3.832577633968932,5.81817746947767,1.7584278426275664,1.8113045621705717,2.5779505607122153,5.449896489935931,17.290869927841374,26.154584846489406,3.0661483473532543,2.8140943743592453,1.0421433512201828,17.22512804890508,3.3256162630101107,0.7150921093200214,7.983203210167964,3.145681790926971,3.344962916391875
2521,60,RL,68.0,9543,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,845.0,845.0,GasA,Ex,Y,SBrkr,845,845,0,1690,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2001.0,RFn,2.0,517.0,TA,TA,Y,0,103,0,0,0,None,None,WD,Normal,163000.0,6,6,0,6.0,2535.0,1690.0,1.0,0.17709315728806455,0.004142011834319527,0.0017751479289940828,0.5,241.42857142857142,1690,0,0,0,1504.0,7.43307534889858,0.0,6,11830.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,1,2.5,16,2.563816323847267,0.7141035012702819,2.96739925707169,3.815352390554357,6.129988463393297,1.4461989296922257,1.9767384207953016,2.3942121664872156,5.487635173149144,17.46462452676995,26.502364022721558,3.0283668094968106,2.578418869931307,0.8277725027424381,17.573022514886866,3.456939120754473,0.4542360116177727,8.210793325250194,3.0551394270734717,3.51891154545926
2522,60,RL,68.0,8826,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,No,GLQ,841.0,Unf,0.0,144.0,985.0,GasA,Ex,Y,SBrkr,985,857,0,1842,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,Fin,2.0,486.0,TA,TA,Y,193,96,0,0,0,None,None,WD,Normal,163000.0,7,7,0,7.0,2827.0,2683.0,0.6865449124114796,0.2087015635622026,0.003800217155266015,0.0016286644951140066,0.5347448425624322,263.14285714285717,1842,0,0,0,1504.0,7.519149957669823,4.976733742420574,6,18781.0,7.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,2,3.5,1,2.46421913965038,0.3899667934242429,3.3179289907122085,3.4292806762371977,6.0083591953185,1.879560844666074,1.5127987584499847,2.507112040586502,5.013114129009393,16.963755532814652,26.516352933482448,3.0718973946161676,2.845836259301687,0.7908040562772594,17.597753163363667,3.3379220265343594,0.978170515305033,7.726497815121965,2.776411305839676,3.0061328957341744
2523,20,RL,97.0,11800,Pave,None,IR1,Bnk,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5,1974,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,663.0,Unf,0.0,201.0,864.0,GasA,TA,Y,SBrkr,894,0,0,894,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,None,None,WD,Family,163000.0,33,33,2,33.0,1758.0,1557.0,0.5741811175337187,0.07576271186440678,0.005592841163310962,0.003355704697986577,1.0,178.8,894,0,0,0,1504.0,6.796823718274855,0.0,5,7785.0,7.0,3,3.0,4.0,4.0,3.0,3.4,3.0,4,0,1.0,12,1.5972136938258403,2.9881869561462215,1.82000521606072,3.6600797209162046,6.209195299534083,1.8223860879921863,4.11008103146583,0.6898650021309318,5.64494938364463,18.010499859014118,26.21596432348707,2.826501911097758,0.5972894789189958,2.0479403968538903,17.349922129133443,2.8645226699693636,2.2533089935969848,9.807159081556176,2.5820146340835817,5.273897743916353
2524,80,RL,59.0,8660,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5.0,5,1976,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,502.0,Unf,0.0,513.0,1015.0,GasA,TA,Y,SBrkr,1025,0,0,1025,0.0,0.0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1979.0,Unf,2.0,370.0,TA,TA,Y,127,0,0,0,0,None,None,WD,Normal,163000.0,31,31,2,28.0,2040.0,1527.0,0.6712508185985593,0.11836027713625866,0.005853658536585366,0.002926829268292683,1.0,170.83333333333334,1025,0,0,0,1504.0,6.933423025730715,4.736198448394496,5,7635.0,7.0,3,3.0,4.0,2.0,3.0,3.0,3.0,4,1,2.0,7,1.0123838596968815,2.8150323589201234,2.1264026262565596,3.1548772323357497,6.296604339283408,1.8735366678028709,3.8494462758607573,0.19278008510884076,5.14608132861009,17.609557414980983,26.517550397669314,2.799112485755153,0.7722856086503056,1.7968761318928022,17.655530369072608,2.7910780688078773,2.23413628033504,9.469501182255746,2.0372623252751185,4.930810613576637
2525,80,RL,72.0,9720,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5.0,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,None,Av,ALQ,755.0,Unf,0.0,240.0,995.0,GasA,TA,Y,SBrkr,1009,0,0,1009,0.0,0.0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,1977.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,MnPrv,None,WD,Normal,163000.0,30,30,2,30.0,2004.0,1764.0,0.5719954648526077,0.10380658436213992,0.005946481665014866,0.002973240832507433,1.0,168.16666666666666,1009,0,0,0,1504.0,6.917705609835305,3.9512437185814275,6,8820.0,7.0,3,3.0,3.0,2.0,3.0,2.8,0.0,2,0,2.0,7,1.0858246043442248,2.8227219234208194,2.079513668665395,3.2046779181270453,6.2084091378212305,1.877160072950121,3.8693624824056823,0.1869385152793033,5.196173401986675,17.633716936093773,26.395643616039294,2.7745679580144036,0.7472398668038528,1.819903525273575,17.532643610753308,2.725639724949372,2.224425563058644,9.48846731957088,2.0987231168444196,4.958234444830524
2526,20,RL,45.0,8982,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,539.0,Unf,0.0,501.0,1040.0,GasA,TA,Y,SBrkr,1040,0,0,1040,0.0,0.0,1,1,3,1,TA,5,Typ,0,None,Detchd,1977.0,Unf,2.0,748.0,TA,TA,Y,0,0,0,0,0,MnPrv,None,WD,Normal,163000.0,30,30,2,30.0,2080.0,1579.0,0.6586447118429386,0.11578712981518592,0.004807692307692308,0.0028846153846153848,1.0,208.0,1040,0,0,0,1504.0,6.947937068614969,0.0,5,7895.0,7.0,3,3.0,4.0,4.0,3.0,3.4,3.0,4,0,1.5,7,0.9427422302827695,2.7985695684737593,2.188895119509626,3.078014372070067,6.234103691354044,1.9231972688100882,3.816195961010664,0.15571467879564116,5.069237037931881,17.527565297915693,26.465919431442916,2.7993356671082337,0.853235463864218,1.7836107991570198,17.605276386918508,2.718967376678909,2.2467528133384183,9.40425397354911,1.9636198470146866,4.878403742668028
2527,20,RL,39.0,16300,Pave,None,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,4,1977,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,Rec,60.0,BLQ,417.0,399.0,876.0,GasA,TA,Y,SBrkr,907,0,0,907,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1977.0,RFn,1.0,308.0,TA,TA,Y,0,0,0,0,0,MnPrv,None,WD,Normal,163000.0,30,30,2,30.0,1783.0,1384.0,0.6553468208092486,0.055644171779141105,0.005512679162072767,0.0033076074972436605,1.0,181.4,907,0,0,0,1504.0,6.811244378601294,0.0,4,6920.0,7.0,3,3.0,4.0,4.0,3.0,3.4,3.0,4,0,2.0,7,1.776934480040832,3.0463180313707783,2.040515795192171,3.641296669785836,5.723020650041147,2.1539908142177664,4.120215197041969,1.0210955313013863,5.589327152791791,17.8110660101701,25.645733893306872,2.818820662074818,1.1585349496751194,2.205235763767774,16.780406664991926,2.493606351709639,2.391014265874347,9.660313396033677,2.6468367570915743,5.226695190681976
2528,20,RL,75.0,9675,Pave,None,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Rec,432.0,102.0,864.0,GasA,TA,Y,SBrkr,879,0,0,879,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Attchd,1975.0,Unf,2.0,440.0,TA,TA,Y,0,80,0,0,0,None,None,Con,Normal,163000.0,32,32,2,32.0,1743.0,1641.0,0.5356489945155393,0.09085271317829458,0.005688282138794084,0.0034129692832764505,1.0,175.8,879,0,0,0,1504.0,6.779921907472252,0.0,6,8205.0,7.0,3,3.0,3.0,4.0,3.0,3.2,3.0,3,1,1.0,12,1.5960358549349207,3.012959718950736,1.7876861960323451,3.71622813920522,6.4566551058853765,1.7149004642522385,4.14897081712253,0.6796107428522585,5.707279657903609,18.123880999634196,26.487883557158717,2.900257363926323,0.34145134939756683,2.0415472911003367,17.6222945185525,3.075785954258778,2.247075199528538,9.903521330540464,2.612061961149676,5.3346845930484905
2529,20,RL,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5.0,5,1972,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,671.0,Unf,0.0,193.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,Ex,5,Typ,0,None,Detchd,1977.0,Fin,2.0,576.0,Gd,Ex,Y,155,0,0,0,0,None,None,WD,Normal,163000.0,35,7,2,30.0,1728.0,1535.0,0.5628664495114006,0.12,0.005787037037037037,0.003472222222222222,1.0,172.8,864,0,0,0,1504.0,6.762729506931879,0.0,5,7675.0,7.0,3,5.0,3.0,4.0,4.0,3.8,3.0,3,1,2.0,12,1.646060726007034,3.068249999752362,1.8012580707154857,3.7989365919339506,6.743418686912128,1.6388482585443014,4.211283003323709,0.7899280921544023,5.7888357104446895,18.254298888850848,26.80351147308102,3.0090766500649564,0.16298944730804152,2.075231630085093,17.938327720173668,3.32839493544953,2.2790495633298655,10.01817898020938,2.675397906946402,5.41629049481325
2530,20,RL,60.0,7200,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4.0,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,385.0,Unf,0.0,0.0,385.0,GasA,Gd,Y,SBrkr,875,0,0,875,0.0,0.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1975.0,Unf,2.0,728.0,TA,TA,Y,352,0,0,0,0,None,None,WD,Normal,163000.0,35,1,2,32.0,1260.0,1260.0,0.6944444444444444,0.12152777777777778,0.005714285714285714,0.0034285714285714284,1.0,175.0,875,0,0,0,1504.0,6.775366090936392,0.0,6,5040.0,7.0,3,4.0,3.0,4.0,3.0,3.4,3.0,3,1,1.0,2,2.3717859636118805,3.269532817951672,0.7504808895014313,4.458715660640387,6.956754301464489,1.6311017400022298,4.466363005164681,1.560924506894403,6.427543381673169,18.889505626639938,26.93728390715882,2.5505303050784858,0.9407663420983682,2.419149125468036,18.05671830253784,3.776560218432079,2.3676028477536426,10.439481571632017,3.3553290835069567,5.783840705598513
2531,20,RL,68.0,11354,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,TA,TA,Gd,GLQ,1412.0,Unf,0.0,261.0,1673.0,GasA,Ex,Y,SBrkr,1673,0,0,1673,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,583.0,TA,TA,Y,306,113,0,0,116,None,None,WD,Normal,163000.0,7,7,0,7.0,3346.0,3085.0,0.5423014586709887,0.14734895191122072,0.0041841004184100415,0.0017931858936043037,1.0,239.0,1673,0,0,0,1504.0,7.422971251049421,0.0,6,21595.0,7.0,4,4.0,3.0,3.0,3.0,3.4,3.0,3,3,3.0,3,1.5981715232984355,3.2565105029045593,4.3082156781588035,0.5789857234867536,5.375946178332275,3.8839200797704825,3.429345456329449,2.4897619785627403,2.5589016030346947,15.081697418115514,25.899351122322436,3.507106383055077,3.3589310030753645,2.7082840011779434,17.129710633940192,2.149918641916415,3.5797819413355607,7.502862298060604,0.5851474616412135,3.5867079824503154
2532,60,RL,70.0,8749,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,654.0,Unf,0.0,325.0,979.0,GasA,Ex,Y,SBrkr,992,940,0,1932,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,RFn,2.0,610.0,TA,TA,Y,0,120,0,0,0,None,None,WD,Normal,163000.0,4,4,0,4.0,2911.0,2586.0,0.7470997679814385,0.22082523716996227,0.0036231884057971015,0.0015527950310559005,0.5134575569358178,276.0,1932,0,0,0,1504.0,7.566828479208331,0.0,6,18102.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,1,3.5,1,2.698487897638099,0.31600492849352224,3.5213166130437896,3.544462517008152,6.038834388555814,2.0780811184604118,1.309171419840085,2.767495757746591,5.053457572517916,16.903868366901982,26.53885766287128,3.197483752963613,3.1031689852331548,1.0468397669234248,17.62173489127464,3.4921607410824818,1.1487729502783122,7.56293438025373,2.953966853763315,2.8508276304424487
2533,60,RL,65.0,8158,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,Ex,Y,SBrkr,860,869,0,1729,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,386,63,0,0,0,None,None,WD,Normal,163000.0,5,5,0,5.0,2589.0,1729.0,1.0,0.211939200784506,0.004048582995951417,0.001735106998264893,0.4973973395026027,247.0,1729,0,0,0,1504.0,7.455876687491824,5.3706380281276624,6,12103.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,2,2.5,16,2.6025487715120232,0.6840046182966817,3.0574748189263503,3.8163345637674615,6.2649631152003336,1.4925227225408615,1.9082106474053484,2.474360193115435,5.465649262267413,17.446499121898025,26.66948840186165,3.093449739023013,2.6602121148971096,0.8537704158202187,17.741463430142552,3.5785135927243807,0.5781672885393054,8.166135003787435,3.0682961993842683,3.4596648465946673
2534,20,RL,73.0,11927,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8.0,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408.0,GLQ,465.0,683.0,1556.0,GasA,Ex,Y,SBrkr,1592,0,0,1592,0.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2.0,484.0,TA,TA,Y,120,35,0,0,0,None,None,WD,Normal,163000.0,13,12,1,13.0,3148.0,2465.0,0.645841784989858,0.13347866185964619,0.0043969849246231155,0.0018844221105527637,1.0,227.42857142857142,1592,0,0,0,1504.0,7.373374309910049,6.253828811575473,6,19720.0,7.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,2,2.0,18,1.2593082180296389,3.052638598391958,3.952025051556317,0.9193198596129876,5.311958694974114,3.5702496811014406,3.3515726623361037,2.1309904608284884,2.909952599785404,15.405247428037038,25.85214842041316,3.2296794712569605,3.00896640168559,2.438671799421038,17.059314509535586,1.9370648277067115,3.294970880295082,7.7177404478959595,0.31319507563000504,3.666820430265848
2535,60,RL,68.0,12728,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8.0,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198.0,Unf,0.0,333.0,1531.0,GasA,Ex,Y,SBrkr,1531,908,0,2439,1.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,560.0,TA,TA,Y,184,121,0,0,0,None,None,WD,Normal,163000.0,6,6,0,6.0,3970.0,3637.0,0.670607643662359,0.1916247642991829,0.002870028700287003,0.0016400164001640015,0.6277162771627717,348.42857142857144,2439,0,0,0,1504.0,7.799753318287247,5.54907608489522,6,29096.0,7.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,2,3.5,19,3.2527436245936587,2.1773974239447864,5.107308062189156,2.54966030876224,5.241829083487703,4.04640099711361,1.3043349196477418,3.836206787442276,3.301003963269077,14.751566958493209,25.845438617003744,3.9836625476699923,4.531428848390998,2.6149159237479602,17.026324334642414,3.2669419434191753,3.1892312554271145,5.629303815930527,2.7523222751682286,1.0355737625943566
2536,60,RL,68.0,15295,Pave,None,IR3,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,860.0,GasA,Ex,Y,SBrkr,1212,780,0,1992,1.0,0.0,2,1,3,1,Gd,7,Min2,2,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,225,32,0,0,0,None,None,WD,Normal,163000.0,11,5,1,11.0,2852.0,2754.0,0.7233115468409586,0.130238640078457,0.0035140562248995983,0.0015060240963855422,0.608433734939759,284.57142857142856,1992,0,0,0,1504.0,7.597396320212795,5.541263545158426,6,19278.0,7.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,2,3.5,1,2.5705541530063587,0.83095599804444,3.3964272466185568,3.170188157246307,5.058336200168357,2.52656830381986,1.3528836154851607,2.7004055059516405,4.649465742290159,16.433172390961676,25.667656765536332,2.535892741100914,3.197226979420169,1.3160187322805124,16.749257659708476,2.705373759425741,1.574943999765724,7.239132741789133,2.693408745821891,2.62480645957182
2537,20,RL,73.0,17227,Pave,None,IR2,Lvl,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8.0,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,915.0,Unf,0.0,426.0,1341.0,GasA,Ex,Y,SBrkr,1341,0,0,1341,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1999.0,RFn,2.0,482.0,TA,TA,Y,240,84,0,0,0,None,None,WD,Normal,163000.0,8,7,0,8.0,2682.0,2256.0,0.5944148936170213,0.07784292099611076,0.0037285607755406414,0.0007457121551081282,1.0,268.2,1341,0,0,0,1504.0,7.201916317531627,5.0689042022202315,6,18048.0,7.0,4,4.0,4.0,3.0,3.0,3.6,3.0,4,2,2.5,0,1.1033312054681046,2.871855373204157,3.299775495344303,1.9550484229450433,4.8784718687273365,3.0788384840181715,3.4755922538623856,1.513073148880148,3.850432939494443,16.09459358344551,25.271215714052175,2.8952778043988205,2.3674477587697793,2.171633284427236,16.43689611287056,1.2686085643604752,2.852893954512761,8.26073976877411,1.2083279410105534,4.09672010898598
2538,60,RL,70.0,8145,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7.0,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1476,0.0,0.0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2007.0,RFn,2.0,552.0,TA,TA,Y,0,35,0,0,0,None,None,New,Partial,163000.0,0,0,0,0.0,2214.0,1476.0,1.0,0.18121546961325966,0.0047425474254742545,0.0020325203252032522,0.5,210.85714285714286,1476,0,0,0,1504.0,7.29776828253138,0.0,6,10332.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,1,2.5,16,2.5240975606694613,1.3326319150826949,2.5090138761698086,4.096036360039353,6.467756547304975,0.8325916508948241,2.6047355648752086,2.147874093665744,5.878385646513273,17.997109361738477,26.733866565477737,3.0112932350731194,2.128225791346786,0.9993249747250772,17.80279274622496,3.644537630603159,0.2897959923507916,8.840395990350913,3.2040582843717487,4.138331789988765
2539,20,RL,65.0,8769,Pave,None,Reg,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7.0,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,709.0,Unf,0.0,460.0,1169.0,GasA,Ex,Y,SBrkr,1190,0,0,1190,1.0,0.0,2,0,2,1,Gd,5,Typ,0,None,Attchd,2005.0,RFn,2.0,578.0,TA,TA,Y,100,41,0,0,0,None,None,WD,Normal,163000.0,2,2,0,2.0,2359.0,1899.0,0.6266456029489205,0.1357053255787433,0.004201680672268907,0.0016806722689075631,1.0,238.0,1190,0,0,0,1504.0,7.0825485693553,0.0,6,13293.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,2,3.0,0,0.3792043217085974,2.7066792267064512,2.5815207384148677,2.52529256813886,6.036901315886369,2.2436092999491017,3.57875113768923,0.5654624293646747,4.5151161956790125,17.005486629820936,26.412386980236708,2.7638704208612572,1.3999046804230717,1.7212888291750155,17.560776217909375,2.458930723748134,2.37739517895243,8.968599141966221,1.4023906335020044,4.502886499459435
2540,20,RL,64.0,8334,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6.0,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1330.0,1330.0,GasA,Ex,Y,SBrkr,1330,0,0,1330,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,0,23,0,0,0,None,None,New,Partial,163000.0,1,0,0,1.0,2660.0,1330.0,1.0,0.1595872330213583,0.004511278195488722,0.002255639097744361,1.0,221.66666666666666,1330,0,0,0,1504.0,7.193685818395112,0.0,6,7980.0,7.0,4,4.0,4.0,4.0,3.0,3.8,3.0,4,1,2.0,0,0.2457489028153905,2.760100226482443,3.083021946521804,1.975196336308621,5.925563189854431,2.668620109506065,3.4431718545705428,1.1455794534765815,3.9560470567497026,16.47636132426986,26.396502677255114,2.925928057815168,1.9732428017738033,1.8674045447312564,17.56284608880827,2.3468481037975435,2.65494028037025,8.556031734412938,0.8477240188760377,4.18662424539184
